IMAGE_NAME:imageCompressedCam0_0000948.jpg	X:-0.161156	Y:0.0988819	Z:4.15553
IMAGE_NAME:imageCompressedCam0_0000950.jpg	X:-1.47906	Y:0.146101	Z:4.71661
IMAGE_NAME:imageCompressedCam0_0000951.jpg	X:-0.891488	Y:0.130953	Z:4.71661
IMAGE_NAME:imageCompressedCam0_0000952.jpg	X:-0.420664	Y:0.161755	Z:4.88139
IMAGE_NAME:imageCompressedCam0_0000953.jpg	X:0.0799345	Y:0.189838	Z:4.92439
IMAGE_NAME:imageCompressedCam0_0000954.jpg	X:0.786641	Y:0.183206	Z:5.0353
IMAGE_NAME:imageCompressedCam0_0000955.jpg	X:1.47066	Y:0.216705	Z:5.10428
IMAGE_NAME:imageCompressedCam0_0000956.jpg	X:2.10687	Y:0.174955	Z:5.17517
IMAGE_NAME:imageCompressedCam0_0000957.jpg	X:2.57528	Y:0.225949	Z:5.24806
IMAGE_NAME:imageCompressedCam0_0000989.jpg	X:-2.03099	Y:0	Z:3.8949
IMAGE_NAME:imageCompressedCam0_0000990.jpg	X:-1.25427	Y:0.0562954	Z:4.05014
IMAGE_NAME:imageCompressedCam0_0000991.jpg	X:-0.670741	Y:0.0982994	Z:4.06486
IMAGE_NAME:imageCompressedCam0_0000992.jpg	X:0.247842	Y:0.0762803	Z:4.2024
IMAGE_NAME:imageCompressedCam0_0000992.jpg	X:-1.68228	Y:0.261878	Z:3.97807
IMAGE_NAME:imageCompressedCam0_0000993.jpg	X:1.3245	Y:0.0921602	Z:4.25033
IMAGE_NAME:imageCompressedCam0_0000993.jpg	X:-0.892642	Y:0.312354	Z:4.06486
IMAGE_NAME:imageCompressedCam0_0000994.jpg	X:-0.0695988	Y:0.327115	Z:4.1097
IMAGE_NAME:imageCompressedCam0_0000994.jpg	X:2.18849	Y:0.155963	Z:4.25033
IMAGE_NAME:imageCompressedCam0_0000995.jpg	X:0.861685	Y:0.243596	Z:4.18666
IMAGE_NAME:imageCompressedCam0_0000996.jpg	X:1.69274	Y:0.207128	Z:4.18666
IMAGE_NAME:imageCompressedCam0_0000996.jpg	X:-0.667453	Y:0.414302	Z:3.73859
IMAGE_NAME:imageCompressedCam0_0000997.jpg	X:-2.30569	Y:0.221413	Z:4.06486
IMAGE_NAME:imageCompressedCam0_0000997.jpg	X:0.152561	Y:0.419476	Z:3.86795
IMAGE_NAME:imageCompressedCam0_0000998.jpg	X:-1.55842	Y:0.366201	Z:4.17104
IMAGE_NAME:imageCompressedCam0_0000999.jpg	X:-2.57744	Y:0.138412	Z:5.15133
IMAGE_NAME:imageCompressedCam0_0000999.jpg	X:-0.727133	Y:0.425304	Z:4.21826
IMAGE_NAME:imageCompressedCam0_0001000.jpg	X:0.132323	Y:0.402889	Z:4.2829
IMAGE_NAME:imageCompressedCam0_0001001.jpg	X:0.973648	Y:0.433066	Z:4.31598
IMAGE_NAME:imageCompressedCam0_0001002.jpg	X:1.79187	Y:0.384417	Z:4.36655
IMAGE_NAME:imageCompressedCam0_0001003.jpg	X:-0.0105651	Y:0.412488	Z:3.37715
IMAGE_NAME:imageCompressedCam0_0001003.jpg	X:2.69845	Y:0.29566	Z:4.43586
IMAGE_NAME:imageCompressedCam0_0001004.jpg	X:0.419123	Y:0.476752	Z:3.49324
IMAGE_NAME:imageCompressedCam0_0001006.jpg	X:-0.21412	Y:0.241203	Z:4.2024
IMAGE_NAME:imageCompressedCam0_0001007.jpg	X:0.346729	Y:0.33136	Z:4.34956
IMAGE_NAME:imageCompressedCam0_0001008.jpg	X:0.997932	Y:0.191384	Z:4.21826
IMAGE_NAME:imageCompressedCam0_0001009.jpg	X:-2.30102	Y:0.140516	Z:4.15553
IMAGE_NAME:imageCompressedCam0_0001009.jpg	X:-0.507748	Y:0.216569	Z:3.81515
IMAGE_NAME:imageCompressedCam0_0001010.jpg	X:0.24874	Y:0.216004	Z:3.78928
IMAGE_NAME:imageCompressedCam0_0001010.jpg	X:-1.91358	Y:0.0996694	Z:4.18666
IMAGE_NAME:imageCompressedCam0_0001011.jpg	X:-3.02366	Y:0.253784	Z:4.52566
IMAGE_NAME:imageCompressedCam0_0001011.jpg	X:-1.19355	Y:0.139537	Z:4.17104
IMAGE_NAME:imageCompressedCam0_0001011.jpg	X:0.876513	Y:0.207128	Z:3.93605
IMAGE_NAME:imageCompressedCam0_0001012.jpg	X:-0.368019	Y:0.141509	Z:4.09464
IMAGE_NAME:imageCompressedCam0_0001013.jpg	X:0.327872	Y:0.175239	Z:4.05014
IMAGE_NAME:imageCompressedCam0_0001013.jpg	X:-2.17669	Y:0.215674	Z:3.55999
IMAGE_NAME:imageCompressedCam0_0001014.jpg	X:1.2535	Y:0.164044	Z:4.05014
IMAGE_NAME:imageCompressedCam0_0001014.jpg	X:-1.55412	Y:0.25818	Z:3.57137
IMAGE_NAME:imageCompressedCam0_0001015.jpg	X:2.14884	Y:0.156647	Z:4.14014
IMAGE_NAME:imageCompressedCam0_0001015.jpg	X:-0.67443	Y:0.265022	Z:3.55999
IMAGE_NAME:imageCompressedCam0_0001016.jpg	X:3.1691	Y:0.185111	Z:4.18666
IMAGE_NAME:imageCompressedCam0_0001016.jpg	X:-2.94271	Y:-0.208037	Z:4.48931
IMAGE_NAME:imageCompressedCam0_0001016.jpg	X:-2.52617	Y:0.0629376	Z:3.73859
IMAGE_NAME:imageCompressedCam0_0001016.jpg	X:0.115576	Y:0.318801	Z:3.58281
IMAGE_NAME:imageCompressedCam0_0001017.jpg	X:-2.08382	Y:0.102734	Z:3.77648
IMAGE_NAME:imageCompressedCam0_0001017.jpg	X:0.83651	Y:0.323947	Z:3.66504
IMAGE_NAME:imageCompressedCam0_0001018.jpg	X:1.7232	Y:0.309889	Z:3.68923
IMAGE_NAME:imageCompressedCam0_0001018.jpg	X:-1.08671	Y:0.224732	Z:3.93605
IMAGE_NAME:imageCompressedCam0_0001019.jpg	X:-0.249378	Y:0.246269	Z:3.88138
IMAGE_NAME:imageCompressedCam0_0001020.jpg	X:0.531342	Y:0.253834	Z:3.88138
IMAGE_NAME:imageCompressedCam0_0001021.jpg	X:1.36029	Y:0.237573	Z:3.82821
IMAGE_NAME:imageCompressedCam0_0001022.jpg	X:2.05069	Y:0.2278	Z:3.85461
IMAGE_NAME:imageCompressedCam0_0001023.jpg	X:2.83162	Y:0.210428	Z:3.94996
IMAGE_NAME:imageCompressedCam0_0001023.jpg	X:-1.96462	Y:0.153982	Z:3.5263
IMAGE_NAME:imageCompressedCam0_0001024.jpg	X:-1.19262	Y:0.159904	Z:3.58281
IMAGE_NAME:imageCompressedCam0_0001025.jpg	X:-0.527092	Y:0.185903	Z:3.59433
IMAGE_NAME:imageCompressedCam0_0001026.jpg	X:0.0754974	Y:0.209891	Z:3.59433
IMAGE_NAME:imageCompressedCam0_0001027.jpg	X:0.875602	Y:0.221011	Z:3.64116
IMAGE_NAME:imageCompressedCam0_0001028.jpg	X:1.37354	Y:0.267224	Z:3.66504
IMAGE_NAME:imageCompressedCam0_0001029.jpg	X:1.93757	Y:0.273317	Z:3.6771
IMAGE_NAME:imageCompressedCam0_0001030.jpg	X:2.33721	Y:0.307582	Z:3.71375
IMAGE_NAME:imageCompressedCam0_0001031.jpg	X:2.56514	Y:0.408645	Z:3.71375
IMAGE_NAME:imageCompressedCam0_0001032.jpg	X:-2.04798	Y:0.152351	Z:3.07098
IMAGE_NAME:imageCompressedCam0_0001033.jpg	X:-1.58155	Y:0.253936	Z:3.06257
IMAGE_NAME:imageCompressedCam0_0001034.jpg	X:-1.30557	Y:0.270969	Z:2.9809
IMAGE_NAME:imageCompressedCam0_0001035.jpg	X:-0.913677	Y:0.26357	Z:2.85892
IMAGE_NAME:imageCompressedCam0_0001036.jpg	X:-0.660977	Y:0.332827	Z:2.76009
IMAGE_NAME:imageCompressedCam0_0001037.jpg	X:-0.329966	Y:0.358124	Z:2.63641
IMAGE_NAME:imageCompressedCam0_0001038.jpg	X:0.162884	Y:0.354892	Z:2.54633
IMAGE_NAME:imageCompressedCam0_0001039.jpg	X:0.332163	Y:0.3285	Z:2.38854
IMAGE_NAME:imageCompressedCam0_0001040.jpg	X:0.547614	Y:0.15105	Z:2.24016
IMAGE_NAME:imageCompressedCam0_0001040.jpg	X:0.489209	Y:0.332457	Z:2.25826
IMAGE_NAME:imageCompressedCam0_0001041.jpg	X:0.704233	Y:0.141644	Z:2.13736
IMAGE_NAME:imageCompressedCam0_0001041.jpg	X:0.679139	Y:0.307824	Z:2.15799
IMAGE_NAME:imageCompressedCam0_0001042.jpg	X:0.253981	Y:0.0261234	Z:2.85892
IMAGE_NAME:imageCompressedCam0_0001052.jpg	X:-29.8246	Y:-4.33411	Z:46.5766
IMAGE_NAME:imageCompressedCam0_0001075.jpg	X:-0.869863	Y:-0.0635669	Z:5.19924
IMAGE_NAME:imageCompressedCam0_0001076.jpg	X:-0.357564	Y:-0.11639	Z:5.15133
IMAGE_NAME:imageCompressedCam0_0001077.jpg	X:0.246733	Y:-0.663832	Z:6.1759
IMAGE_NAME:imageCompressedCam0_0001083.jpg	X:-0.56589	Y:0.39659	Z:5.32304
IMAGE_NAME:imageCompressedCam0_0001084.jpg	X:-2.34355	Y:0.0685153	Z:7.11998
IMAGE_NAME:imageCompressedCam0_0001084.jpg	X:0.0195591	Y:0.292704	Z:5.4796
IMAGE_NAME:imageCompressedCam0_0001085.jpg	X:-1.59336	Y:0.116281	Z:7.07492
IMAGE_NAME:imageCompressedCam0_0001086.jpg	X:-0.855264	Y:0.178782	Z:7.03042
IMAGE_NAME:imageCompressedCam0_0001087.jpg	X:-0.184922	Y:0.184922	Z:7.07492
IMAGE_NAME:imageCompressedCam0_0001088.jpg	X:0.616637	Y:0.12989	Z:7.03042
IMAGE_NAME:imageCompressedCam0_0001089.jpg	X:-0.800351	Y:0.0395235	Z:6.14196
IMAGE_NAME:imageCompressedCam0_0001089.jpg	X:1.39005	Y:0.165827	Z:7.11998
IMAGE_NAME:imageCompressedCam0_0001090.jpg	X:-0.42709	Y:0.059906	Z:6.04237
IMAGE_NAME:imageCompressedCam0_0001090.jpg	X:2.16283	Y:0.1919	Z:7.11998
IMAGE_NAME:imageCompressedCam0_0001091.jpg	X:0.202873	Y:0.119188	Z:6.1084
IMAGE_NAME:imageCompressedCam0_0001091.jpg	X:-1.92962	Y:0.141536	Z:4.71661
IMAGE_NAME:imageCompressedCam0_0001092.jpg	X:-1.4824	Y:0.133565	Z:4.61916
IMAGE_NAME:imageCompressedCam0_0001093.jpg	X:-0.610544	Y:0.163884	Z:4.52566
IMAGE_NAME:imageCompressedCam0_0001094.jpg	X:-0.0303906	Y:0.18844	Z:4.67714
IMAGE_NAME:imageCompressedCam0_0001095.jpg	X:-1.18829	Y:0.200738	Z:6.1084
IMAGE_NAME:imageCompressedCam0_0001095.jpg	X:0.848393	Y:0.195977	Z:4.71661
IMAGE_NAME:imageCompressedCam0_0001096.jpg	X:-0.505357	Y:0.202258	Z:5.97774
IMAGE_NAME:imageCompressedCam0_0001096.jpg	X:1.89932	Y:0.192239	Z:4.63833
IMAGE_NAME:imageCompressedCam0_0001097.jpg	X:0.231152	Y:0.208579	Z:6.04237
IMAGE_NAME:imageCompressedCam0_0001097.jpg	X:-2.00622	Y:0.0198647	Z:5.97774
IMAGE_NAME:imageCompressedCam0_0001098.jpg	X:-1.35802	Y:0.0706299	Z:6.0752
IMAGE_NAME:imageCompressedCam0_0001098.jpg	X:0.959146	Y:0.145098	Z:6.14196
IMAGE_NAME:imageCompressedCam0_0001099.jpg	X:-0.642058	Y:0.0847559	Z:5.97774
IMAGE_NAME:imageCompressedCam0_0001100.jpg	X:0.185811	Y:-0.0196599	Z:6.1084
IMAGE_NAME:imageCompressedCam0_0001100.jpg	X:0.126485	Y:0.101437	Z:6.00988
IMAGE_NAME:imageCompressedCam0_0001101.jpg	X:-1.64164	Y:0.129602	Z:5.53385
IMAGE_NAME:imageCompressedCam0_0001102.jpg	X:-0.921569	Y:0.199436	Z:5.50659
IMAGE_NAME:imageCompressedCam0_0001103.jpg	X:-0.300654	Y:0.158142	Z:5.56138
IMAGE_NAME:imageCompressedCam0_0001104.jpg	X:0.559267	Y:0.112177	Z:5.53385
IMAGE_NAME:imageCompressedCam0_0001105.jpg	X:-0.988819	Y:0.261367	Z:5.58919
IMAGE_NAME:imageCompressedCam0_0001105.jpg	X:3.84321	Y:0.125393	Z:6.27999
IMAGE_NAME:imageCompressedCam0_0001106.jpg	X:-0.512067	Y:0.294803	Z:5.56138
IMAGE_NAME:imageCompressedCam0_0001107.jpg	X:-2.69953	Y:0.0162992	Z:4.96817
IMAGE_NAME:imageCompressedCam0_0001107.jpg	X:0.105457	Y:0.259205	Z:5.4264
IMAGE_NAME:imageCompressedCam0_0001108.jpg	X:-1.89886	Y:0.0491075	Z:4.86016
IMAGE_NAME:imageCompressedCam0_0001108.jpg	X:0.489874	Y:0.208579	Z:5.64564
IMAGE_NAME:imageCompressedCam0_0001109.jpg	X:-1.19687	Y:0.120345	Z:4.81826
IMAGE_NAME:imageCompressedCam0_0001110.jpg	X:-0.674908	Y:0.165484	Z:4.71661
IMAGE_NAME:imageCompressedCam0_0001111.jpg	X:-0.292718	Y:0.173364	Z:4.65766
IMAGE_NAME:imageCompressedCam0_0001112.jpg	X:0.635669	Y:0.208189	Z:4.67714
IMAGE_NAME:imageCompressedCam0_0001113.jpg	X:1.22593	Y:0.23278	Z:4.61916
IMAGE_NAME:imageCompressedCam0_0001113.jpg	X:-1.4958	Y:0.293937	Z:4.1097
IMAGE_NAME:imageCompressedCam0_0001114.jpg	X:1.55471	Y:0.246575	Z:4.5813
IMAGE_NAME:imageCompressedCam0_0001114.jpg	X:-1.24645	Y:0.297748	Z:3.96396
IMAGE_NAME:imageCompressedCam0_0001115.jpg	X:2.01163	Y:0.240379	Z:4.71661
IMAGE_NAME:imageCompressedCam0_0001115.jpg	X:-0.807024	Y:0.335783	Z:3.55999
IMAGE_NAME:imageCompressedCam0_0001116.jpg	X:-0.46885	Y:0.338781	Z:3.41846
IMAGE_NAME:imageCompressedCam0_0001154.jpg	X:0.158917	Y:0.218638	Z:6.98648
IMAGE_NAME:imageCompressedCam0_0001167.jpg	X:-1.78575	Y:-0.0814961	Z:6.81608
IMAGE_NAME:imageCompressedCam0_0001168.jpg	X:-0.742641	Y:0	Z:6.8579
IMAGE_NAME:imageCompressedCam0_0001176.jpg	X:4.98546	Y:0.256165	Z:7.98455
IMAGE_NAME:imageCompressedCam0_0001188.jpg	X:-2.36323	Y:0.623952	Z:5.40018
IMAGE_NAME:imageCompressedCam0_0001188.jpg	X:0.535854	Y:0.401475	Z:5.17517
IMAGE_NAME:imageCompressedCam0_0001189.jpg	X:0.82637	Y:0.388006	Z:5.08108
IMAGE_NAME:imageCompressedCam0_0001189.jpg	X:-1.95095	Y:0.650116	Z:5.17517
IMAGE_NAME:imageCompressedCam0_0001190.jpg	X:-3.36592	Y:0.174296	Z:6.1084
IMAGE_NAME:imageCompressedCam0_0001190.jpg	X:1.07269	Y:0.416579	Z:5.15133
IMAGE_NAME:imageCompressedCam0_0001191.jpg	X:-3.14608	Y:0.203285	Z:5.94594
IMAGE_NAME:imageCompressedCam0_0001191.jpg	X:1.50007	Y:0.425794	Z:5.24806
IMAGE_NAME:imageCompressedCam0_0001191.jpg	X:-1.0357	Y:0.316482	Z:5.05809
IMAGE_NAME:imageCompressedCam0_0001192.jpg	X:-0.413861	Y:0.376383	Z:4.9028
IMAGE_NAME:imageCompressedCam0_0001192.jpg	X:-2.72165	Y:0.246678	Z:5.70325
IMAGE_NAME:imageCompressedCam0_0001193.jpg	X:0.197141	Y:0.476752	Z:4.83912
IMAGE_NAME:imageCompressedCam0_0001193.jpg	X:-2.18376	Y:0.257953	Z:5.56138
IMAGE_NAME:imageCompressedCam0_0001194.jpg	X:0.872008	Y:0.482787	Z:4.81826
IMAGE_NAME:imageCompressedCam0_0001194.jpg	X:-1.59825	Y:0.313358	Z:5.4264
IMAGE_NAME:imageCompressedCam0_0001195.jpg	X:-0.962499	Y:0.319313	Z:5.32304
IMAGE_NAME:imageCompressedCam0_0001195.jpg	X:1.50722	Y:0.525487	Z:4.83912
IMAGE_NAME:imageCompressedCam0_0001196.jpg	X:2.271	Y:0.379768	Z:4.86016
IMAGE_NAME:imageCompressedCam0_0001196.jpg	X:-0.290006	Y:0.365728	Z:5.22354
IMAGE_NAME:imageCompressedCam0_0001197.jpg	X:-2.2714	Y:0.134612	Z:6.65379
IMAGE_NAME:imageCompressedCam0_0001197.jpg	X:0.321962	Y:0.336531	Z:5.19924
IMAGE_NAME:imageCompressedCam0_0001198.jpg	X:-1.57489	Y:0.198417	Z:6.57551
IMAGE_NAME:imageCompressedCam0_0001198.jpg	X:3.50152	Y:0.753188	Z:4.79759
IMAGE_NAME:imageCompressedCam0_0001198.jpg	X:1.04973	Y:0.367405	Z:5.19924
IMAGE_NAME:imageCompressedCam0_0001199.jpg	X:-0.855987	Y:0.216705	Z:6.42435
IMAGE_NAME:imageCompressedCam0_0001199.jpg	X:1.72246	Y:0.344603	Z:5.22354
IMAGE_NAME:imageCompressedCam0_0001200.jpg	X:-0.0749947	Y:0.226255	Z:6.49906
IMAGE_NAME:imageCompressedCam0_0001200.jpg	X:2.48355	Y:0.317835	Z:5.32304
IMAGE_NAME:imageCompressedCam0_0001201.jpg	X:0.650116	Y:0.241393	Z:6.53706
IMAGE_NAME:imageCompressedCam0_0001201.jpg	X:3.36477	Y:0.289214	Z:5.4796
IMAGE_NAME:imageCompressedCam0_0001202.jpg	X:1.40063	Y:0.176371	Z:6.53706
IMAGE_NAME:imageCompressedCam0_0001205.jpg	X:-3.66955	Y:0.0370293	Z:5.7919
IMAGE_NAME:imageCompressedCam0_0001205.jpg	X:-1.1852	Y:0.392619	Z:5.7325
IMAGE_NAME:imageCompressedCam0_0001206.jpg	X:-3.27192	Y:0.0677617	Z:5.88336
IMAGE_NAME:imageCompressedCam0_0001206.jpg	X:-0.604201	Y:0.469706	Z:5.53385
IMAGE_NAME:imageCompressedCam0_0001207.jpg	X:0.0716247	Y:0.407322	Z:5.56138
IMAGE_NAME:imageCompressedCam0_0001207.jpg	X:-2.31152	Y:0.10869	Z:5.91448
IMAGE_NAME:imageCompressedCam0_0001208.jpg	X:-1.36636	Y:0.197268	Z:5.97774
IMAGE_NAME:imageCompressedCam0_0001208.jpg	X:0.785802	Y:0.434269	Z:5.61727
IMAGE_NAME:imageCompressedCam0_0001209.jpg	X:-0.571083	Y:0.27243	Z:5.97774
IMAGE_NAME:imageCompressedCam0_0001210.jpg	X:0.317835	Y:0.30431	Z:6.00988
IMAGE_NAME:imageCompressedCam0_0001211.jpg	X:1.17906	Y:0.250922	Z:6.04237
IMAGE_NAME:imageCompressedCam0_0001212.jpg	X:2.06816	Y:0.240885	Z:6.1084
IMAGE_NAME:imageCompressedCam0_0001212.jpg	X:-0.697186	Y:0.478486	Z:4.3327
IMAGE_NAME:imageCompressedCam0_0001213.jpg	X:2.95237	Y:0.226779	Z:6.1759
IMAGE_NAME:imageCompressedCam0_0001213.jpg	X:-0.0914319	Y:0.494812	Z:4.29938
IMAGE_NAME:imageCompressedCam0_0001218.jpg	X:3.13568	Y:0.063146	Z:8.1594
IMAGE_NAME:imageCompressedCam0_0001220.jpg	X:-1.54421	Y:0.365629	Z:4.54405
IMAGE_NAME:imageCompressedCam0_0001221.jpg	X:-0.830358	Y:0.354969	Z:4.41833
IMAGE_NAME:imageCompressedCam0_0001222.jpg	X:-0.221413	Y:0.368641	Z:4.29938
IMAGE_NAME:imageCompressedCam0_0001223.jpg	X:0.429441	Y:0.399857	Z:4.40094
IMAGE_NAME:imageCompressedCam0_0001225.jpg	X:-0.437674	Y:0.306875	Z:4.50741
IMAGE_NAME:imageCompressedCam0_0001226.jpg	X:0.193681	Y:0.326699	Z:4.54405
IMAGE_NAME:imageCompressedCam0_0001260.jpg	X:-1.63654	Y:0.158289	Z:4.021
IMAGE_NAME:imageCompressedCam0_0001261.jpg	X:-0.683006	Y:0.139999	Z:4.29938
IMAGE_NAME:imageCompressedCam0_0001296.jpg	X:-0.953504	Y:0.0393198	Z:3.11375
